"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","_start","_end","_type"
"22970",":stat_player_game_return","202112160sdg","0","0","0","0","","202112160sdg_1","Mecole Hardman","H/HardMe00","1","8","0","8","8.0","KAN",,,
"22971",":stat_player_game_return","202111010kan","2","22","0","41","20.5","202111010kan_3","Darnay Holmes","H/HolmDa01","0","0","0","0","","NYG",,,
"22972",":stat_player_game_return","202110030sfo","0","0","0","0","","202110030sfo_1","Freddie Swain","S/SwaiFr00","2","11","0","11","5.5","SEA",,,
"22975",":stat_player_game_return","202201020nwe","1","14","0","14","14.0","202201020nwe_3","Jakob Johnson","J/JohnJa12","0","0","0","0","","NWE",,,
"22977",":stat_player_game_return","202111070nyg","5","32","0","107","21.4","202111070nyg_2","Jalen Richard","R/RichJa01","0","0","0","0","","LVR",,,
"22978",":stat_player_game_return","202111250det","0","0","0","0","","202111250det_4","Kalif Raymond","R/RaymKa00","1","9","0","9","9.0","DET",,,
"22979",":stat_player_game_return","202112160sdg","1","19","0","19","19.0","202112160sdg_2","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"22982",":stat_player_game_return","202110030sfo","2","33","0","51","25.5","202110030sfo_2","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"22983",":stat_player_game_return","202111250det","3","35","0","84","28.0","202111250det_5","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"22985",":stat_player_game_return","202111070nyg","3","18","0","45","15.0","202111070nyg_3","Pharoh Cooper","C/CoopPh00","2","14","0","26","13.0","NYG",,,
"22986",":stat_player_game_return","202111010kan","1","12","0","12","12.0","202111010kan_4","John Ross","R/RossJo00","0","0","0","0","","NYG",,,
"22987",":stat_player_game_return","202112160sdg","1","75","0","75","75.0","202112160sdg_3","Andre Roberts","R/RobeAn00","0","0","0","0","","LAC",,,
"22991",":stat_player_game_return","202110030sfo","0","0","0","0","","202110030sfo_3","Brandon Aiyuk","A/AiyuBr00","4","12","0","32","8.0","SFO",,,
"22992",":stat_player_game_return","202201020nwe","1","9","0","9","9.0","202201020nwe_4","Devin McCourty","M/McCoDe99","0","0","0","0","","NWE",,,
"22996",":stat_player_game_return","202110030sfo","3","26","0","35","11.7","202110030sfo_4","Trenton Cannon","C/CannTr00","0","0","0","0","","SFO",,,
"23000",":stat_player_game_return","202201020nwe","1","27","0","27","27.0","202201020nwe_5","Gunner Olszewski","O/OlszGu00","0","0","0","0","","NWE",,,
"23003",":stat_player_game_return","202110030sfo","1","15","0","15","15.0","202110030sfo_5","Deebo Samuel","S/SamuDe00","0","0","0","0","","SFO",,,
"24080",":stat_player_game_return","202201300kan","0","0","0","0","","202201300kan_1","Trent Taylor","T/TaylTr02","2","11","0","22","11.0","CIN",,,
"24087",":stat_player_game_return","202201300kan","1","26","0","26","26.0","202201300kan_2","Chris Evans","E/EvanCh02","0","0","0","0","","CIN",,,
"24094",":stat_player_game_return","202201300kan","2","22","0","38","19.0","202201300kan_3","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"24118",":stat_player_game_return","202110100crd","0","0","0","0","","202110100crd_1","Brandon Aiyuk","A/AiyuBr00","2","5","0","6","3.0","SFO",,,
"24125",":stat_player_game_return","202110100crd","0","0","0","0","","202110100crd_2","Rondale Moore","M/MoorRo02","1","12","0","12","12.0","ARI",,,
"24129",":stat_player_game_return","202110100car","2","27","0","46","23.0","202110100car_1","Jalen Reagor","R/ReagJa00","1","22","0","22","22.0","PHI",,,
"24132",":stat_player_game_return","202110100car","2","39","0","57","28.5","202110100car_2","Alex Erickson","E/EricAl01","3","22","0","39","13.0","CAR",,,
"24143",":stat_player_game_return","202110100car","1","13","0","13","13.0","202110100car_3","D.J. Moore","M/MoorD.00","0","0","0","0","","CAR",,,
"24146",":stat_player_game_return","202111250dal","0","0","0","0","","202111250dal_1","Hunter Renfrow","R/RenfHu00","3","21","0","34","11.3","LVR",,,
"24155",":stat_player_game_return","202111250dal","0","0","0","0","","202111250dal_2","Cedrick Wilson Jr.","W/WilsCe01","2","14","0","16","8.0","DAL",,,
"24164",":stat_player_game_return","202111250dal","3","100","1","129","43.0","202111250dal_3","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"24186",":stat_player_game_return","202112120gnb","0","0","0","0","","202112120gnb_1","Jakeem Grant","G/GranJa00","3","97","1","131","43.7","CHI",,,
"24194",":stat_player_game_return","202112120gnb","5","42","0","128","25.6","202112120gnb_2","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"24196",":stat_player_game_return","202112260sea","0","0","0","0","","202112260sea_1","Dazz Newsome","N/NewsDa00","2","28","0","28","14.0","CHI",,,
"24199",":stat_player_game_return","202110100pit","2","22","0","40","20.0","202110100pit_1","Diontae Spencer","S/SpenDi00","2","13","0","26","13.0","DEN",,,
"24201",":stat_player_game_return","202112120gnb","1","19","0","19","19.0","202112120gnb_3","Amari Rodgers","R/RodgAm00","2","15","0","28","14.0","GNB",,,
"24204",":stat_player_game_return","202112260sea","5","30","0","94","18.8","202112260sea_2","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"24207",":stat_player_game_return","202110100pit","2","20","0","35","17.5","202110100pit_2","Ray-Ray McCloud","M/McClRa00","1","0","0","0","0.0","PIT",,,
"24208",":stat_player_game_return","202112120gnb","1","0","0","0","0.0","202112120gnb_4","Malik Taylor","T/TaylMa01","0","0","0","0","","GNB",,,
"24212",":stat_player_game_return","202112260sea","0","0","0","0","","202112260sea_3","Freddie Swain","S/SwaiFr00","1","15","0","15","15.0","SEA",,,
"24221",":stat_player_game_return","202112260sea","3","40","0","79","26.3","202112260sea_4","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"24226",":stat_player_game_return","202112260sea","1","13","0","13","13.0","202112260sea_5","Colby Parkinson","P/ParkCo02","0","0","0","0","","SEA",,,
"24267",":stat_player_game_return","202111220tam","1","13","0","13","13.0","202111220tam_1","Jaelon Darden","D/DardJa00","1","9","0","9","9.0","TAM",,,
"24276",":stat_player_game_return","202111220tam","1","18","0","18","18.0","202111220tam_2","Giovani Bernard","B/BernGi00","0","0","0","0","","TAM",,,
"24282",":stat_player_game_return","202111210buf","1","19","0","19","19.0","202111210buf_1","Nyheim Hines","H/HineNy00","1","7","0","7","7.0","IND",,,
"24284",":stat_player_game_return","202111220tam","1","15","0","15","15.0","202111220tam_3","Ke'Shawn Vaughn","V/VaugKe00","0","0","0","0","","TAM",,,
"24291",":stat_player_game_return","202111210buf","1","33","0","33","33.0","202111210buf_2","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"24295",":stat_player_game_return","202111140pit","0","0","0","0","","202111140pit_1","Kalif Raymond","R/RaymKa00","3","48","0","71","23.7","DET",,,
"24299",":stat_player_game_return","202111210buf","7","27","0","138","19.7","202111210buf_3","Isaiah McKenzie","M/McKeIs00","0","0","0","0","","BUF",,,
"24301",":stat_player_game_return","202111140pit","5","29","0","122","24.4","202111140pit_2","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"24309",":stat_player_game_return","202111140pit","2","21","0","35","17.5","202111140pit_3","Ray-Ray McCloud","M/McClRa00","6","13","0","54","9.0","PIT",,,
"25327",":stat_player_game_return","202201080den","0","0","0","0","","202201080den_1","Mecole Hardman","H/HardMe00","1","5","0","5","5.0","KAN",,,
"25334",":stat_player_game_return","202201080den","1","0","0","0","0.0","202201080den_2","Aaron Patrick","P/PatrAa00","0","0","0","0","","DEN",,,
"25336",":stat_player_game_return","202202130cin","0","0","0","0","","202202130cin_1","Trent Taylor","T/TaylTr02","2","20","0","28","14.0","CIN",,,
"25345",":stat_player_game_return","202202130cin","1","17","0","17","17.0","202202130cin_2","Brandon Powell","P/PoweBr00","4","12","0","25","6.3","LAR",,,
"25356",":stat_player_game_return","202201230tam","1","19","0","19","19.0","202201230tam_1","Brandon Powell","P/PoweBr00","3","33","0","60","20.0","LAR",,,
"25358",":stat_player_game_return","202201230tam","4","24","0","62","15.5","202201230tam_2","Jaelon Darden","D/DardJa00","1","5","0","5","5.0","TAM",,,
"25369",":stat_player_game_return","202201230tam","0","0","0","0","","202201230tam_3","Giovani Bernard","B/BernGi00","1","2","0","2","2.0","TAM",,,
"25371",":stat_player_game_return","202112050mia","0","0","0","0","","202112050mia_1","Pharoh Cooper","C/CoopPh00","3","15","0","22","7.3","NYG",,,
"25379",":stat_player_game_return","202112050mia","2","17","0","32","16.0","202112050mia_2","Jaylen Waddle","W/WaddJa00","1","7","0","7","7.0","MIA",,,
"25403",":stat_player_game_return","202201020cin","0","0","0","0","","202201020cin_1","Mecole Hardman","H/HardMe00","1","29","0","29","29.0","KAN",,,
"25407",":stat_player_game_return","202111140was","2","34","0","51","25.5","202111140was_1","Jaelon Darden","D/DardJa00","2","10","0","14","7.0","TAM",,,
"25413",":stat_player_game_return","202201020cin","0","0","0","0","","202201020cin_2","Demarcus Robinson","R/RobiDe01","1","3","0","3","3.0","KAN",,,
"25418",":stat_player_game_return","202111140was","1","19","0","19","19.0","202111140was_2","Giovani Bernard","B/BernGi00","0","0","0","0","","TAM",,,
"25423",":stat_player_game_return","202201020cin","4","30","0","96","24.0","202201020cin_3","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"25424",":stat_player_game_return","202110310sdg","1","26","0","26","26.0","202110310sdg_1","Gunner Olszewski","O/OlszGu00","4","27","0","80","20.0","NWE",,,
"25426",":stat_player_game_return","202111140was","2","28","0","47","23.5","202111140was_3","DeAndre Carter","C/CartDe02","1","10","0","10","10.0","WAS",,,
"25431",":stat_player_game_return","202110310sdg","3","29","0","71","23.7","202110310sdg_2","Andre Roberts","R/RobeAn00","1","7","0","7","7.0","LAC",,,
"25432",":stat_player_game_return","202201020cin","1","12","0","12","12.0","202201020cin_4","Michael Burton","B/BurtMi00","0","0","0","0","","KAN",,,
"25439",":stat_player_game_return","202201020cin","0","0","0","0","","202201020cin_5","Trent Taylor","T/TaylTr02","1","3","0","3","3.0","CIN",,,
"25441",":stat_player_game_return","202111210sdg","2","33","0","63","31.5","202111210sdg_1","Ray-Ray McCloud","M/McClRa00","0","0","0","0","","PIT",,,
"25445",":stat_player_game_return","202111210sdg","2","23","0","45","22.5","202111210sdg_2","Andre Roberts","R/RobeAn00","1","-1","0","-1","-1.0","LAC",,,
"25446",":stat_player_game_return","202201090min","0","0","0","0","","202201090min_1","Dazz Newsome","N/NewsDa00","4","17","0","47","11.8","CHI",,,
"25453",":stat_player_game_return","202201090min","1","36","0","36","36.0","202201090min_2","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"25462",":stat_player_game_return","202201090min","2","24","0","38","19.0","202201090min_3","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"25560",":stat_player_game_return","202112120kan","0","0","0","0","","202112120kan_1","Hunter Renfrow","R/RenfHu00","1","6","0","6","6.0","LVR",,,
"25569",":stat_player_game_return","202112120kan","4","29","0","73","18.3","202112120kan_2","Tyron Johnson","J/JohnTy03","0","0","0","0","","LVR",,,
"25575",":stat_player_game_return","202112120kan","0","0","0","0","","202112120kan_3","Mecole Hardman","H/HardMe00","1","11","0","11","11.0","KAN",,,
"25584",":stat_player_game_return","202112120kan","1","24","0","24","24.0","202112120kan_4","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"26566",":stat_player_game_return","202109260buf","2","21","0","33","16.5","202109260buf_1","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"26572",":stat_player_game_return","202109260buf","0","0","0","0","","202109260buf_2","Isaiah McKenzie","M/McKeIs00","3","15","0","26","8.7","BUF",,,
"26573",":stat_player_game_return","202112200cle","0","0","0","0","","202112200cle_1","Hunter Renfrow","R/RenfHu00","4","29","0","31","7.8","LVR",,,
"26581",":stat_player_game_return","202112200cle","2","23","0","37","18.5","202112200cle_2","Jalen Richard","R/RichJa01","0","0","0","0","","LVR",,,
"26589",":stat_player_game_return","202112200cle","0","0","0","0","","202112200cle_3","Donovan Peoples-Jones","P/PeopDo00","1","20","0","20","20.0","CLE",,,
"26599",":stat_player_game_return","202112200cle","1","24","0","24","24.0","202112200cle_4","Demetric Felton","F/FeltDe00","0","0","0","0","","CLE",,,
"26610",":stat_player_game_return","202201020clt","0","0","0","0","","202201020clt_1","Hunter Renfrow","R/RenfHu00","3","41","0","64","21.3","LVR",,,
"26613",":stat_player_game_return","202201150cin","0","0","0","0","","202201150cin_1","Hunter Renfrow","R/RenfHu00","1","0","0","0","0.0","LVR",,,
"26619",":stat_player_game_return","202201020clt","2","34","0","43","21.5","202201020clt_2","Tyron Johnson","J/JohnTy03","0","0","0","0","","LVR",,,
"26621",":stat_player_game_return","202201150cin","3","35","0","73","24.3","202201150cin_2","Tyron Johnson","J/JohnTy03","0","0","0","0","","LVR",,,
"26626",":stat_player_game_return","202201020clt","1","20","0","20","20.0","202201020clt_3","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"26627",":stat_player_game_return","202201150cin","1","0","0","0","0.0","202201150cin_3","Peyton Barber","B/BarbPe01","0","0","0","0","","LVR",,,
"26635",":stat_player_game_return","202201150cin","0","0","0","0","","202201150cin_4","Trent Taylor","T/TaylTr02","2","14","0","26","13.0","CIN",,,
"26640",":stat_player_game_return","202201150cin","5","27","0","103","20.6","202201150cin_5","Chris Evans","E/EvanCh02","0","0","0","0","","CIN",,,
"26653",":stat_player_game_return","202112120sdg","2","17","0","34","17.0","202112120sdg_1","Pharoh Cooper","C/CoopPh00","1","0","0","0","0.0","NYG",,,
"26659",":stat_player_game_return","202110210cle","3","21","0","56","18.7","202110210cle_1","Diontae Spencer","S/SpenDi00","2","13","0","16","8.0","DEN",,,
"26661",":stat_player_game_return","202111070dal","2","18","0","24","12.0","202111070dal_1","Diontae Spencer","S/SpenDi00","1","1","0","1","1.0","DEN",,,
"26662",":stat_player_game_return","202112120sdg","1","29","0","29","29.0","202112120sdg_2","Andre Roberts","R/RobeAn00","0","0","0","0","","LAC",,,
"26665",":stat_player_game_return","202110210cle","0","0","0","0","","202110210cle_2","Demetric Felton","F/FeltDe00","2","10","0","13","6.5","CLE",,,
"26667",":stat_player_game_return","202111070dal","0","0","0","0","","202111070dal_2","Cedrick Wilson Jr.","W/WilsCe01","1","0","0","0","0.0","DAL",,,
"26674",":stat_player_game_return","202110210cle","1","26","0","26","26.0","202110210cle_3","Anthony Schwartz","S/SchwAn00","0","0","0","0","","CLE",,,
"26675",":stat_player_game_return","202111070dal","0","0","0","0","","202111070dal_3","Nahshon Wright","W/WrigNa00","1","0","0","0","0.0","DAL",,,
"26682",":stat_player_game_return","202111070dal","2","54","0","89","44.5","202111070dal_4","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"26757",":stat_player_game_return","202201020chi","3","26","0","53","17.7","202201020chi_1","Pharoh Cooper","C/CoopPh00","2","17","0","17","8.5","NYG",,,
"26772",":stat_player_game_return","202201020chi","1","6","0","6","6.0","202201020chi_2","Jakeem Grant","G/GranJa00","1","1","0","1","1.0","CHI",,,
"26782",":stat_player_game_return","202201020chi","1","16","0","16","16.0","202201020chi_3","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"26793",":stat_player_game_return","202111070cin","1","11","0","11","11.0","202111070cin_1","Demetric Felton","F/FeltDe00","2","5","0","4","2.0","CLE",,,
"26802",":stat_player_game_return","202111070cin","2","22","0","39","19.5","202111070cin_2","Darius Phillips","P/PhilDa02","2","14","0","22","11.0","CIN",,,
"26810",":stat_player_game_return","202111070cin","2","21","0","35","17.5","202111070cin_3","Brandon Wilson","W/WilsBr01","0","0","0","0","","CIN",,,
"26880",":stat_player_game_return","202112260phi","2","21","0","38","19.0","202112260phi_1","Pharoh Cooper","C/CoopPh00","2","13","0","16","8.0","NYG",,,
"26888",":stat_player_game_return","202112260phi","0","0","0","0","","202112260phi_2","Jalen Reagor","R/ReagJa00","4","39","0","50","12.5","PHI",,,
"26898",":stat_player_game_return","202112260phi","2","20","0","30","15.0","202112260phi_3","Kenneth Gainwell","G/GainKe00","0","0","0","0","","PHI",,,
"27864",":stat_player_game_return","202110240rai","2","26","0","49","24.5","202110240rai_1","Jalen Reagor","R/ReagJa00","1","6","0","6","6.0","PHI",,,
"27866",":stat_player_game_return","202110240rai","0","0","0","0","","202110240rai_2","Hunter Renfrow","R/RenfHu00","1","15","0","15","15.0","LVR",,,
"27887",":stat_player_game_return","202111280htx","1","29","0","29","29.0","202111280htx_1","Braxton Berrios","B/BerrBr00","1","17","0","17","17.0","NYJ",,,
"27893",":stat_player_game_return","202111280htx","0","0","0","0","","202111280htx_2","Desmond King","K/KingDe01","1","7","0","7","7.0","HOU",,,
"27901",":stat_player_game_return","202111280htx","2","28","0","50","25.0","202111280htx_3","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"27918",":stat_player_game_return","202111210cle","0","0","0","0","","202111210cle_1","Kalif Raymond","R/RaymKa00","1","17","0","17","17.0","DET",,,
"27921",":stat_player_game_return","202112050kan","2","26","0","44","22.0","202112050kan_1","Diontae Spencer","S/SpenDi00","3","6","0","6","2.0","DEN",,,
"27923",":stat_player_game_return","202111210cle","3","23","0","58","19.3","202111210cle_2","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"27929",":stat_player_game_return","202112050kan","0","0","0","0","","202112050kan_2","Mike Hughes","H/HughMi00","2","10","0","13","6.5","KAN",,,
"27932",":stat_player_game_return","202111210cle","0","0","0","0","","202111210cle_3","Demetric Felton","F/FeltDe00","3","12","0","12","4.0","CLE",,,
"27936",":stat_player_game_return","202111210cle","1","26","0","26","26.0","202111210cle_4","D'Ernest Johnson","J/JohnDE04","0","0","0","0","","CLE",,,
"27974",":stat_player_game_return","202111280clt","3","30","0","66","22.0","202111280clt_1","Jaelon Darden","D/DardJa00","2","4","0","3","1.5","TAM",,,
"27977",":stat_player_game_return","202201080phi","0","0","0","0","","202201080phi_1","CeeDee Lamb","L/LambCe00","1","11","0","11","11.0","DAL",,,
"27981",":stat_player_game_return","202111280clt","0","0","0","0","","202111280clt_2","Nyheim Hines","H/HineNy00","3","13","0","22","7.3","IND",,,
"27983",":stat_player_game_return","202110030atl","3","101","1","152","50.7","202110030atl_1","DeAndre Carter","C/CartDe02","1","6","0","6","6.0","WAS",,,
"27986",":stat_player_game_return","202201080phi","3","26","0","63","21.0","202201080phi_2","Corey Clement","C/ClemCo00","0","0","0","0","","DAL",,,
"27989",":stat_player_game_return","202110030atl","0","0","0","0","","202110030atl_2","Avery Williams","W/WillAv02","2","4","0","6","3.0","ATL",,,
"27990",":stat_player_game_return","202111280clt","1","72","0","72","72.0","202111280clt_3","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"27995",":stat_player_game_return","202201080phi","0","0","0","0","","202201080phi_3","Greg Ward","W/WardGr02","1","0","0","0","0.0","PHI",,,
"27997",":stat_player_game_return","202110030atl","3","32","0","78","26.0","202110030atl_3","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","ATL",,,
"28004",":stat_player_game_return","202201080phi","3","35","0","84","28.0","202201080phi_4","Jason Huntley","H/HuntJa01","0","0","0","0","","PHI",,,
"28035",":stat_player_game_return","202111140nwe","4","22","0","70","17.5","202111140nwe_1","Anthony Schwartz","S/SchwAn00","0","0","0","0","","CLE",,,
"28041",":stat_player_game_return","202111140nwe","3","28","0","71","23.7","202111140nwe_2","Jojo Natson","N/NatsJo00","0","0","0","0","","CLE",,,
"28047",":stat_player_game_return","202111070car","1","30","0","30","30.0","202111070car_1","Gunner Olszewski","O/OlszGu00","2","18","0","35","17.5","NWE",,,
"28051",":stat_player_game_return","202111140nwe","1","20","0","20","20.0","202111140nwe_3","M.J. Stewart","S/StewM.00","0","0","0","0","","CLE",,,
"28053",":stat_player_game_return","202111280cin","0","0","0","0","","202111280cin_1","Cameron Sutton","S/SuttCa00","2","3","0","3","1.5","PIT",,,
"28055",":stat_player_game_return","202111070car","0","0","0","0","","202111070car_2","Jakobi Meyers","M/MeyeJa01","1","7","0","7","7.0","NWE",,,
"28061",":stat_player_game_return","202111140nwe","1","14","0","14","14.0","202111140nwe_4","Brandon Bolden","B/BoldBr00","0","0","0","0","","NWE",,,
"28062",":stat_player_game_return","202111070car","0","0","0","0","","202111070car_3","Alex Erickson","E/EricAl01","1","4","0","4","4.0","CAR",,,
"28063",":stat_player_game_return","202111280cin","3","25","0","73","24.3","202111280cin_2","Anthony McFarland Jr.","M/McFaAn00","0","0","0","0","","PIT",,,
"28068",":stat_player_game_return","202111070car","2","22","0","43","21.5","202111070car_4","Ameer Abdullah","A/AbduAm00","0","0","0","0","","CAR",,,
"28069",":stat_player_game_return","202111140nwe","1","25","0","25","25.0","202111140nwe_5","J.J. Taylor","T/TaylJJ01","0","0","0","0","","NWE",,,
"28070",":stat_player_game_return","202111280cin","1","12","0","12","12.0","202111280cin_3","Darius Phillips","P/PhilDa02","2","17","0","17","8.5","CIN",,,
"29072",":stat_player_game_return","202112260rai","1","18","0","18","18.0","202112260rai_1","Diontae Spencer","S/SpenDi00","0","0","0","0","","DEN",,,
"29082",":stat_player_game_return","202112260rai","0","0","0","0","","202112260rai_2","Hunter Renfrow","R/RenfHu00","1","6","0","6","6.0","LVR",,,
"29086",":stat_player_game_return","202112260rai","1","23","0","23","23.0","202112260rai_3","Jalen Richard","R/RichJa01","0","0","0","0","","LVR",,,
"29141",":stat_player_game_return","202201020sdg","0","0","0","0","","202201020sdg_1","Diontae Spencer","S/SpenDi00","2","4","0","4","2.0","DEN",,,
"29147",":stat_player_game_return","202201020sdg","2","101","1","148","74.0","202201020sdg_2","Andre Roberts","R/RobeAn00","2","4","0","5","2.5","LAC",,,
"29167",":stat_player_game_return","202112190jax","0","0","0","0","","202112190jax_1","Desmond King","K/KingDe01","3","16","0","31","10.3","HOU",,,
"29176",":stat_player_game_return","202112190jax","2","98","1","121","60.5","202112190jax_2","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"29180",":stat_player_game_return","202112190jax","2","20","0","36","18.0","202112190jax_3","Jaydon Mickens","M/MickJa01","3","48","0","49","16.3","JAX",,,
"29224",":stat_player_game_return","202111280den","1","7","0","7","7.0","202111280den_1","Diontae Spencer","S/SpenDi00","2","8","0","13","6.5","DEN",,,
"29225",":stat_player_game_return","202112050atl","0","0","0","0","","202112050atl_1","Giovani Bernard","B/BernGi00","2","6","0","7","3.5","TAM",,,
"29230",":stat_player_game_return","202112050atl","1","30","0","30","30.0","202112050atl_2","Avery Williams","W/WillAv02","1","7","0","7","7.0","ATL",,,
"29231",":stat_player_game_return","202111280rav","0","0","0","0","","202111280rav_1","Demetric Felton","F/FeltDe00","1","-3","0","-3","-3.0","CLE",,,
"29232",":stat_player_game_return","202112120nyj","0","0","0","0","","202112120nyj_1","Easop Winston","W/WinsEa00","4","18","0","54","13.5","NOR",,,
"29239",":stat_player_game_return","202112120nyj","5","42","0","139","27.8","202112120nyj_2","Braxton Berrios","B/BerrBr00","3","28","0","44","14.7","NYJ",,,
"29240",":stat_player_game_return","202111280rav","1","15","0","15","15.0","202111280rav_2","Jojo Natson","N/NatsJo00","0","0","0","0","","CLE",,,
"29241",":stat_player_game_return","202112050htx","0","0","0","0","","202112050htx_1","Nyheim Hines","H/HineNy00","5","16","0","37","7.4","IND",,,
"29248",":stat_player_game_return","202111280rav","0","0","0","0","","202111280rav_3","Devin Duvernay","D/DuveDe00","3","22","0","36","12.0","BAL",,,
"29250",":stat_player_game_return","202112050htx","0","0","0","0","","202112050htx_2","Desmond King","K/KingDe01","1","4","0","4","4.0","HOU",,,
"29258",":stat_player_game_return","202112050htx","2","26","0","48","24.0","202112050htx_3","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"29268",":stat_player_game_return","202111280nwe","2","22","0","42","21.0","202111280nwe_1","Dontrell Hilliard","H/HillDo00","0","0","0","0","","TEN",,,
"29274",":stat_player_game_return","202111280nwe","2","30","0","46","23.0","202111280nwe_2","Chester Rogers","R/RogeCh02","0","0","0","0","","TEN",,,
"29281",":stat_player_game_return","202111280nwe","3","37","0","84","28.0","202111280nwe_3","Gunner Olszewski","O/OlszGu00","2","15","0","23","11.5","NWE",,,
"29313",":stat_player_game_return","202111180atl","0","0","0","0","","202111180atl_1","Gunner Olszewski","O/OlszGu00","3","17","0","17","5.7","NWE",,,
"29323",":stat_player_game_return","202111180atl","5","27","0","102","20.4","202111180atl_2","Avery Williams","W/WillAv02","1","11","0","11","11.0","ATL",,,
"29331",":stat_player_game_return","202111180atl","1","17","0","17","17.0","202111180atl_3","Olamide Zaccheaus","Z/ZaccOl01","0","0","0","0","","ATL",,,
"30302",":stat_player_game_return","202112250crd","1","16","0","16","16.0","202112250crd_1","Nyheim Hines","H/HineNy00","0","0","0","0","","IND",,,
"30309",":stat_player_game_return","202112250crd","0","0","0","0","","202112250crd_2","Byron Murphy","M/MurpBy00","1","48","0","48","48.0","ARI",,,
"30315",":stat_player_game_return","202112250crd","3","31","0","65","21.7","202112250crd_3","Greg Dortch","D/DortGr01","0","0","0","0","","ARI",,,
"30316",":stat_player_game_return","202112060buf","0","0","0","0","","202112060buf_1","N'Keal Harry","H/HarrNK00","1","0","0","0","0.0","NWE",,,
"30324",":stat_player_game_return","202112250crd","1","16","0","16","16.0","202112250crd_4","Jonathan Ward","W/WardJo00","0","0","0","0","","ARI",,,
"30325",":stat_player_game_return","202112060buf","0","0","0","0","","202112060buf_2","Micah Hyde","H/HydeMi00","1","8","0","8","8.0","BUF",,,
"30329",":stat_player_game_return","202112060buf","1","27","0","27","27.0","202112060buf_3","Matt Breida","B/BreiMa00","0","0","0","0","","BUF",,,
"30368",":stat_player_game_return","202112120den","0","0","0","0","","202112120den_1","Kalif Raymond","R/RaymKa00","1","-4","0","-4","-4.0","DET",,,
"30376",":stat_player_game_return","202112120den","0","0","0","0","","202112120den_2","Diontae Spencer","S/SpenDi00","2","11","0","13","6.5","DEN",,,
"30391",":stat_player_game_return","202112190mia","0","0","0","0","","202112190mia_1","Braxton Berrios","B/BerrBr00","2","12","0","23","11.5","NYJ",,,
"30397",":stat_player_game_return","202112190mia","0","0","0","0","","202112190mia_2","Tommylee Lewis","L/LewiTo00","1","5","0","5","5.0","MIA",,,
"30449",":stat_player_game_return","202112090min","3","23","0","62","20.7","202112090min_1","Ray-Ray McCloud","M/McClRa00","1","8","0","8","8.0","PIT",,,
"30455",":stat_player_game_return","202112090min","0","0","0","0","","202112090min_2","Dede Westbrook","W/WestDe00","3","16","0","31","10.3","MIN",,,
"30461",":stat_player_game_return","202110310chi","0","0","0","0","","202110310chi_1","Brandon Aiyuk","A/AiyuBr00","2","21","0","28","14.0","SFO",,,
"30462",":stat_player_game_return","202112050cin","3","48","0","99","33.0","202112050cin_1","Andre Roberts","R/RobeAn00","2","15","0","18","9.0","LAC",,,
"30468",":stat_player_game_return","202110310chi","1","29","0","29","29.0","202110310chi_2","Trenton Cannon","C/CannTr00","0","0","0","0","","SFO",,,
"30469",":stat_player_game_return","202112050cin","0","0","0","0","","202112050cin_2","Trenton Irwin","I/IrwiTr00","1","5","0","5","5.0","CIN",,,
"30473",":stat_player_game_return","202112050cin","3","25","0","52","17.3","202112050cin_3","Pooka Williams","W/WillPo01","0","0","0","0","","CIN",,,
"30474",":stat_player_game_return","202110310chi","6","34","0","156","26.0","202110310chi_3","Jakeem Grant","G/GranJa00","0","0","0","0","","CHI",,,
