"_id","_labels","game_code","label","player","player_code","rec","rec_adot","rec_air_yds","rec_air_yds_per_rec","rec_broken_tackles","rec_broken_tackles_per_rec","rec_drop_pct","rec_drops","rec_first_down","rec_pass_rating","rec_target_int","rec_td","rec_yac","rec_yac_per_rec","rec_yds","targets","team","_start","_end","_type"
"9148",":stat_player_game_rec_adv","201909080jax","201909080jax_11","Chris Conley","C/ConlCh00","6","13.3","69","11.5","0","","0.0","0","5","158.3","0","1","28","4.7","97","7","JAX",,,
"9149",":stat_player_game_rec_adv","201909080crd","201909080crd_10","David Johnson","J/JohnDa08","6","6.4","43","7.2","0","","14.3","1","2","139.0","0","1","12","2.0","55","7","ARI",,,
"9152",":stat_player_game_rec_adv","202001040htx","202001040htx_16","Carlos Hyde","H/HydeCa00","1","0.0","0","0.0","0","","0.0","0","1","127.1","0","1","5","5.0","5","1","HOU",,,
"9153",":stat_player_game_rec_adv","201909080sdg","201909080sdg_12","Travis Benjamin","B/BenjTr00","2","11.3","-3","-1.5","0","","0.0","0","1","74.3","0","0","15","7.5","12","3","LAC",,,
"9156",":stat_player_game_rec_adv","201909080jax","201909080jax_12","Dede Westbrook","W/WestDe00","5","1.0","14","2.8","0","","0.0","0","2","127.1","0","1","16","3.2","30","6","JAX",,,
"9159",":stat_player_game_rec_adv","201909080crd","201909080crd_11","KeeSean Johnson","J/JohnKe07","5","11.3","43","8.6","0","","0.0","0","3","23.3","1","0","3","0.6","46","10","ARI",,,
"9160",":stat_player_game_rec_adv","202001040htx","202001040htx_17","Taiwan Jones","J/JoneTa00","1","-1.0","-1","-1.0","0","","0.0","0","1","118.7","0","0","35","35.0","34","1","HOU",,,
"9162",":stat_player_game_rec_adv","201909080sdg","201909080sdg_13","Mike Williams","W/WillMi07","2","12.3","25","12.5","0","","0.0","0","1","97.9","0","0","4","2.0","29","3","LAC",,,
"9165",":stat_player_game_rec_adv","201909080jax","201909080jax_13","James O'Shaughnessy","O/O'ShJa00","4","4.2","16","4.0","0","","0.0","0","1","93.3","0","0","16","4.0","32","5","JAX",,,
"9168",":stat_player_game_rec_adv","201909080crd","201909080crd_12","Damiere Byrd","B/ByrdDa00","4","10.3","32","8.0","0","","0.0","0","3","74.7","0","0","10","2.5","42","7","ARI",,,
"9170",":stat_player_game_rec_adv","201909080sdg","201909080sdg_14","Virgil Green","G/GreeVi00","1","1.0","1","1.0","0","","0.0","0","1","83.3","0","0","3","3.0","4","1","LAC",,,
"9172",":stat_player_game_rec_adv","202001040htx","202001040htx_18","DeAndre Carter","C/CartDe02","1","3.5","1","1.0","0","","0.0","0","","56.2","0","0","4","4.0","5","2","HOU",,,
"9173",":stat_player_game_rec_adv","201909080jax","201909080jax_14","Leonard Fournette","F/FourLe00","4","-1.0","-3","-0.8","0","","16.7","1","2","37.5","1","0","31","7.8","28","6","JAX",,,
"9176",":stat_player_game_rec_adv","201909080crd","201909080crd_13","Christian Kirk","K/KirkCh01","4","11.6","20","5.0","0","","0.0","0","4","42.4","0","0","12","3.0","32","12","ARI",,,
"9178",":stat_player_game_rec_adv","201909080sdg","201909080sdg_15","Dontrelle Inman","I/InmaDo00","1","4.0","4","4.0","0","","0.0","0","","87.5","0","0","1","1.0","5","1","LAC",,,
"9181",":stat_player_game_rec_adv","201909080jax","201909080jax_15","Geoff Swaim","S/SwaiGe00","4","0.8","3","0.8","0","","0.0","0","","84.4","0","0","14","3.5","17","4","JAX",,,
"9183",":stat_player_game_rec_adv","201909080crd","201909080crd_14","Charles Clay","C/ClayCh00","1","5.0","5","5.0","0","","0.0","0","","87.5","0","0","0","0.0","5","1","ARI",,,
"9187",":stat_player_game_rec_adv","201909080sdg","201909080sdg_16","Justin Jackson","J/JackJu01","1","-0.3","-5","-5.0","0","","0.0","0","0","42.4","0","0","9","9.0","4","3","LAC",,,
"9189",":stat_player_game_rec_adv","201909080jax","201909080jax_16","DJ Chark","C/CharDJ00","4","26.5","106","26.5","0","","0.0","0","3","158.3","0","1","40","10.0","146","4","JAX",,,
"9191",":stat_player_game_rec_adv","201909080crd","201909080crd_15","Maxx Williams","W/WillMa04","1","4.0","4","4.0","0","","0.0","0","1","118.7","0","0","11","11.0","15","1","ARI",,,
"9193",":stat_player_game_rec_adv","201909080sdg","201909080sdg_17","Tyrod Taylor","T/TaylTy00","0","-4.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","LAC",,,
"9195",":stat_player_game_rec_adv","201909080jax","201909080jax_17","Ryquell Armstead","A/ArmsRy00","0","-4.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","JAX",,,
"9199",":stat_player_game_rec_adv","201909080crd","201909080crd_16","Chase Edmonds","E/EdmoCh00","0","9.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","ARI",,,
"10060",":stat_player_game_rec_adv","201909220sdg","201909220sdg_1","DeAndre Hopkins","H/HopkDe00","6","5.7","29","4.8","1","6.0","0.0","0","3","106.5","0","0","38","6.3","67","7","HOU",,,
"10070",":stat_player_game_rec_adv","201909220sdg","201909220sdg_2","Darren Fells","F/FellDa01","5","5.3","28","5.6","0","","16.7","1","2","140.3","0","1","21","4.2","49","6","HOU",,,
"10077",":stat_player_game_rec_adv","201909220sdg","201909220sdg_3","Will Fuller","F/FullWi01","5","9.6","43","8.6","0","","0.0","0","4","92.0","0","0","8","1.6","51","7","HOU",,,
"10085",":stat_player_game_rec_adv","201909220sdg","201909220sdg_4","Kenny Stills","S/StilKe00","4","17.3","65","16.3","0","","0.0","0","3","109.7","0","0","24","6.0","89","6","HOU",,,
"10090",":stat_player_game_rec_adv","201909220sdg","201909220sdg_5","Jordan Akins","A/AkinJo00","3","6.0","26","8.7","0","","20.0","1","2","143.7","0","2","47","15.7","73","5","HOU",,,
"10100",":stat_player_game_rec_adv","201909220sdg","201909220sdg_6","Duke Johnson","J/JohnDu00","2","-2.7","-5","-2.5","6","0.3","0.0","0","1","88.2","0","0","27","13.5","22","3","HOU",,,
"10108",":stat_player_game_rec_adv","201909220sdg","201909220sdg_7","Keenan Allen","A/AlleKe00","13","9.8","109","8.4","3","4.3","0.0","0","8","149.9","0","2","74","5.7","183","17","LAC",,,
"10112",":stat_player_game_rec_adv","201909220sdg","201909220sdg_8","Austin Ekeler","E/EkelAu00","7","-2.3","-16","-2.3","3","2.3","0.0","0","3","93.5","0","0","61","8.7","45","7","LAC",,,
"10122",":stat_player_game_rec_adv","201909220sdg","201909220sdg_9","Justin Jackson","J/JackJu01","4","-2.8","-11","-2.8","1","4.0","0.0","0","0","79.2","0","0","15","3.8","4","4","LAC",,,
"10133",":stat_player_game_rec_adv","201909220sdg","201909220sdg_10","Mike Williams","W/WillMi07","3","19.0","32","10.7","0","","0.0","0","3","64.6","0","0","13","4.3","45","7","LAC",,,
"10145",":stat_player_game_rec_adv","201909290den","201909290den_1","Dede Westbrook","W/WestDe00","5","6.8","34","6.8","1","5.0","0.0","0","3","112.5","0","0","32","6.4","66","6","JAX",,,
"10153",":stat_player_game_rec_adv","201909220sdg","201909220sdg_11","Travis Benjamin","B/BenjTr00","2","14.2","7","3.5","1","2.0","0.0","0","1","47.9","0","0","-2","-1.0","5","5","LAC",,,
"10164",":stat_player_game_rec_adv","201909220dal","201909220dal_1","Jakeem Grant","G/GranJa00","4","8.9","21","5.3","0","","0.0","0","1","65.8","0","0","6","1.5","27","7","MIA",,,
"10166",":stat_player_game_rec_adv","201910030sea","201910030sea_1","Cooper Kupp","K/KuppCo00","9","7.9","67","7.4","0","","5.9","1","6","94.5","0","1","50","5.6","117","17","LAR",,,
"10170",":stat_player_game_rec_adv","201909220sdg","201909220sdg_12","Dontrelle Inman","I/InmaDo00","1","29.7","23","23.0","0","","0.0","0","1","61.8","0","0","0","0.0","23","3","LAC",,,
"10171",":stat_player_game_rec_adv","201909290den","201909290den_2","DJ Chark","C/CharDJ00","4","13.1","33","8.3","1","4.0","0.0","0","2","66.7","0","0","11","2.8","44","8","JAX",,,
"10176",":stat_player_game_rec_adv","201909220sdg","201909220sdg_13","Lance Kendricks","K/KendLa00","1","16.0","13","13.0","0","","0.0","0","1","70.8","0","0","0","0.0","13","2","LAC",,,
"10177",":stat_player_game_rec_adv","201910140gnb","201910140gnb_1","Kenny Golladay","G/GollKe00","5","13.6","71","14.2","0","","11.1","1","5","100.5","0","0","50","10.0","121","9","DET",,,
"10180",":stat_player_game_rec_adv","201909290den","201909290den_3","Geoff Swaim","S/SwaiGe00","3","4.3","6","2.0","0","","25.0","1","1","82.3","0","0","11","3.7","17","4","JAX",,,
"10181",":stat_player_game_rec_adv","201909290det","201909290det_1","Travis Kelce","K/KelcTr00","7","10.5","58","8.3","0","","0.0","0","5","110.9","0","0","27","3.9","85","8","KAN",,,
"10182",":stat_player_game_rec_adv","201910030sea","201910030sea_2","Gerald Everett","E/EverGe00","7","9.1","65","9.3","4","1.8","0.0","0","5","68.7","1","0","71","10.1","136","11","LAR",,,
"10184",":stat_player_game_rec_adv","201910140gnb","201910140gnb_2","T.J. Hockenson","H/HockTJ00","4","4.3","18","4.5","0","","16.7","1","1","72.2","0","0","3","0.8","21","6","DET",,,
"10185",":stat_player_game_rec_adv","201909220sdg","201909220sdg_14","Sean Culkin","C/CulkSe00","0","7.0","0","","0","","100.0","1","","39.6","0","0","0","","0","1","LAC",,,
"10189",":stat_player_game_rec_adv","201909220dal","201909220dal_2","Preston Williams","W/WillPr01","4","12.9","64","16.0","0","","0.0","0","4","53.5","0","0","4","1.0","68","12","MIA",,,
"10190",":stat_player_game_rec_adv","201909290den","201909290den_4","Leonard Fournette","F/FourLe00","2","-0.3","-2","-1.0","0","","33.3","1","1","85.4","0","0","22","11.0","20","3","JAX",,,
"10191",":stat_player_game_rec_adv","201909290det","201909290det_2","Demarcus Robinson","R/RobiDe01","4","18.3","23","5.8","0","","0.0","0","1","55.3","0","0","12","3.0","35","9","KAN",,,
"10193",":stat_player_game_rec_adv","201910030sea","201910030sea_3","Robert Woods","W/WoodRo02","5","6.7","26","5.2","0","","0.0","0","2","70.6","0","0","22","4.4","48","9","LAR",,,
"10196",":stat_player_game_rec_adv","201910140gnb","201910140gnb_3","Kerryon Johnson","J/JohnKe06","2","3.8","-3","-1.5","0","","25.0","1","2","71.9","0","0","30","15.0","27","4","DET",,,
"10197",":stat_player_game_rec_adv","201909150rai","201909150rai_1","Travis Kelce","K/KelcTr00","7","11.7","80","11.4","0","","11.1","1","6","153.2","0","1","27","3.9","107","9","KAN",,,
"10198",":stat_player_game_rec_adv","201909290den","201909290den_5","Ryquell Armstead","A/ArmsRy00","1","0.0","0","0.0","0","","0.0","0","1","135.4","0","1","7","7.0","7","1","JAX",,,
"10199",":stat_player_game_rec_adv","201909220dal","201909220dal_3","Kenyan Drake","D/DrakKe00","3","0.8","-2","-0.7","0","","16.7","1","2","67.4","0","0","36","12.0","34","6","MIA",,,
"10201",":stat_player_game_rec_adv","201909290det","201909290det_3","Darrel Williams","W/WillDa10","3","4.5","10","3.3","0","","0.0","0","2","109.4","0","0","33","11.0","43","4","KAN",,,
"10202",":stat_player_game_rec_adv","201910030sea","201910030sea_4","Todd Gurley","G/GurlTo01","3","1.0","0","0.0","0","","20.0","1","0","64.6","0","0","6","2.0","6","5","LAR",,,
"10203",":stat_player_game_rec_adv","201910140gnb","201910140gnb_4","J.D. McKissic","M/McKiJ.00","2","-0.7","-2","-1.0","0","","0.0","0","","70.1","0","0","9","4.5","7","3","DET",,,
"10205",":stat_player_game_rec_adv","201909220phi","201909220phi_1","Marvin Jones","J/JoneMa02","6","14.4","92","15.3","0","","0.0","0","5","141.4","0","1","9","1.5","101","9","DET",,,
"10206",":stat_player_game_rec_adv","201909150rai","201909150rai_2","Demarcus Robinson","R/RobiDe01","6","25.3","152","25.3","0","","0.0","0","5","158.3","0","2","20","3.3","172","6","KAN",,,
"10207",":stat_player_game_rec_adv","201909290den","201909290den_6","Keelan Cole","C/ColeKe00","1","19.0","19","19.0","0","","0.0","0","1","118.7","0","0","0","0.0","19","1","JAX",,,
"10208",":stat_player_game_rec_adv","201909220dal","201909220dal_4","Mike Gesicki","G/GesiMi00","3","1.7","5","1.7","0","","0.0","0","","79.2","0","0","4","1.3","9","3","MIA",,,
"10210",":stat_player_game_rec_adv","201909290det","201909290det_4","Sammy Watkins","W/WatkSa00","3","13.0","41","13.7","0","","0.0","0","2","81.2","0","0","13","4.3","54","6","KAN",,,
"10211",":stat_player_game_rec_adv","201910030sea","201910030sea_5","Tyler Higbee","H/HigbTy00","3","-0.3","-1","-0.3","0","","0.0","0","3","118.7","0","0","48","16.0","47","3","LAR",,,
"10214",":stat_player_game_rec_adv","201910140gnb","201910140gnb_5","Marvin Jones","J/JoneMa02","2","17.0","12","6.0","1","2.0","0.0","0","1","49.6","0","0","5","2.5","17","5","DET",,,
"10215",":stat_player_game_rec_adv","201909220phi","201909220phi_2","Danny Amendola","A/AmenDa00","4","8.6","14","3.5","1","4.0","0.0","0","2","97.5","0","0","23","5.8","37","5","DET",,,
"10216",":stat_player_game_rec_adv","201909150rai","201909150rai_3","Sammy Watkins","W/WatkSa00","6","10.7","15","2.5","0","","0.0","0","3","56.2","0","0","34","5.7","49","13","KAN",,,
"10218",":stat_player_game_rec_adv","201909290den","201909290den_7","Chris Conley","C/ConlCh00","1","24.8","8","8.0","0","","25.0","1","1","44.8","0","0","9","9.0","17","4","JAX",,,
"10219",":stat_player_game_rec_adv","201910030sea","201910030sea_6","Brandin Cooks","C/CookBr00","1","33.7","29","29.0","0","","0.0","0","1","70.1","0","0","0","0.0","29","3","LAR",,,
"10220",":stat_player_game_rec_adv","201909150oti","201909150oti_1","T.Y. Hilton","H/HiltT.00","4","11.8","26","6.5","0","","0.0","0","2","87.5","1","1","17","4.3","43","6","IND",,,
"10221",":stat_player_game_rec_adv","201909290det","201909290det_5","Deon Yelder","Y/YeldDe00","2","8.5","17","8.5","0","","0.0","0","2","118.7","0","0","26","13.0","43","2","KAN",,,
"10222",":stat_player_game_rec_adv","201909220dal","201909220dal_5","DeVante Parker","P/ParkDe01","3","20.5","42","14.0","0","","16.7","1","3","82.6","0","0","14","4.7","56","6","MIA",,,
"10223",":stat_player_game_rec_adv","201910140gnb","201910140gnb_6","Danny Amendola","A/AmenDa00","1","4.0","4","4.0","0","","0.0","0","","91.7","0","0","2","2.0","6","1","DET",,,
"10225",":stat_player_game_rec_adv","201909220phi","201909220phi_3","Kenny Golladay","G/GollKe00","2","9.8","14","7.0","0","","12.5","1","1","39.6","0","0","3","1.5","17","8","DET",,,
"10226",":stat_player_game_rec_adv","201910030sea","201910030sea_7","Josh Reynolds","R/ReynJo00","1","12.0","12","12.0","0","","0.0","0","1","116.7","0","0","0","0.0","12","1","LAR",,,
"10227",":stat_player_game_rec_adv","201909290mia","201909290mia_1","Keenan Allen","A/AlleKe00","5","4.8","24","4.8","0","","0.0","0","1","106.7","0","0","24","4.8","48","5","LAC",,,
"10228",":stat_player_game_rec_adv","201909150rai","201909150rai_4","Mecole Hardman","H/HardMe00","4","14.3","47","11.8","0","","0.0","0","2","139.6","0","1","14","3.5","61","6","KAN",,,
"10229",":stat_player_game_rec_adv","201909290det","201909290det_6","LeSean McCoy","M/McCoLe01","2","6.3","-6","-3.0","0","","0.0","0","1","78.1","0","0","39","19.5","33","4","KAN",,,
"10230",":stat_player_game_rec_adv","201909220dal","201909220dal_6","Kalen Ballage","B/BallKa00","1","-1.7","-5","-5.0","0","","0.0","0","1","43.7","0","0","15","15.0","10","3","MIA",,,
"10231",":stat_player_game_rec_adv","201909290den","201909290den_8","Marqise Lee","L/LeexMa00","1","5.0","5","5.0","0","","0.0","0","1","87.5","0","0","0","0.0","5","1","JAX",,,
"10232",":stat_player_game_rec_adv","201909150oti","201909150oti_2","Chester Rogers","R/RogeCh02","3","1.5","-5","-1.7","0","","0.0","0","2","89.6","0","0","29","9.7","24","4","IND",,,
"10233",":stat_player_game_rec_adv","201910140gnb","201910140gnb_7","Marvin Hall","H/HallMa02","1","45.0","45","45.0","0","","0.0","0","1","118.7","0","0","13","13.0","58","1","DET",,,
"10235",":stat_player_game_rec_adv","201909220phi","201909220phi_4","Logan Thomas","T/ThomLo00","1","14.0","14","14.0","0","","0.0","0","1","118.7","0","0","1","1.0","15","1","DET",,,
"10236",":stat_player_game_rec_adv","201910030sea","201910030sea_8","Will Dissly","D/DissWi00","4","13.8","55","13.8","0","","0.0","0","3","118.7","0","0","26","6.5","81","4","SEA",,,
"10237",":stat_player_game_rec_adv","201909290mia","201909290mia_2","Austin Ekeler","E/EkelAu00","5","1.2","6","1.2","0","","0.0","0","3","157.9","0","1","56","11.2","62","5","LAC",,,
"10238",":stat_player_game_rec_adv","201909290den","201909290den_9","James O'Shaughnessy","O/O'ShJa00","1","12.3","11","11.0","1","1.0","0.0","0","1","85.4","0","1","7","7.0","18","4","JAX",,,
"10239",":stat_player_game_rec_adv","201909220dal","201909220dal_7","Allen Hurns","H/HurnAl01","1","14.5","5","5.0","0","","0.0","0","","56.2","0","0","1","1.0","6","2","MIA",,,
"10240",":stat_player_game_rec_adv","201910140gnb","201910140gnb_8","Jesse James","J/JameJe00","1","8.0","8","8.0","0","","0.0","0","","100.0","0","0","0","0.0","8","1","DET",,,
"10241",":stat_player_game_rec_adv","201909290det","201909290det_7","Mecole Hardman","H/HardMe00","2","16.2","5","2.5","0","","0.0","0","2","47.9","0","0","4","2.0","9","5","KAN",,,
"10242",":stat_player_game_rec_adv","201909150oti","201909150oti_3","Eric Ebron","E/EbroEr00","3","3.5","9","3.0","0","","0.0","0","2","130.2","0","1","16","5.3","25","4","IND",,,
"10243",":stat_player_game_rec_adv","201910030sea","201910030sea_9","Tyler Lockett","L/LockTy00","4","10.3","41","10.3","0","","0.0","0","3","158.3","0","1","10","2.5","51","4","SEA",,,
"10244",":stat_player_game_rec_adv","201909290mia","201909290mia_3","Dontrelle Inman","I/InmaDo00","5","11.3","56","11.2","0","","14.3","1","5","106.8","0","0","20","4.0","76","7","LAC",,,
"10246",":stat_player_game_rec_adv","201909290den","201909290den_10","Courtland Sutton","S/SuttCo00","6","7.0","43","7.2","0","","0.0","0","4","125.9","0","2","19","3.2","62","9","DEN",,,
"10247",":stat_player_game_rec_adv","201909220dal","201909220dal_8","Nick O'Leary","O/OLeaNi00","1","9.0","9","9.0","0","","0.0","0","1","118.7","0","0","10","10.0","19","1","MIA",,,
"10248",":stat_player_game_rec_adv","201909150rai","201909150rai_5","LeSean McCoy","M/McCoLe01","3","-4.0","-12","-4.0","0","","0.0","0","","79.2","0","0","12","4.0","0","3","KAN",,,
"10249",":stat_player_game_rec_adv","201909150oti","201909150oti_4","Marlon Mack","M/MackMa00","2","-0.7","1","0.5","0","","0.0","0","0","74.3","0","0","11","5.5","12","3","IND",,,
"10250",":stat_player_game_rec_adv","201910140gnb","201910140gnb_9","Nick Bawden","B/BawdNi00","0","5.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","DET",,,
"10251",":stat_player_game_rec_adv","201910030sea","201910030sea_10","Jaron Brown","B/BrowJa03","2","14.5","22","11.0","0","","0.0","0","1","81.2","0","0","14","7.0","36","4","SEA",,,
"10252",":stat_player_game_rec_adv","201909290den","201909290den_11","Emmanuel Sanders","S/SandEm00","5","15.0","62","12.4","2","2.5","0.0","0","4","56.9","1","0","42","8.4","104","9","DEN",,,
"10253",":stat_player_game_rec_adv","201909220phi","201909220phi_5","Ty Johnson","J/JohnTy02","1","0.5","-3","-3.0","0","","0.0","0","","56.2","0","0","3","3.0","0","2","DET",,,
"10254",":stat_player_game_rec_adv","201909220dal","201909220dal_9","Durham Smythe","S/SmytDu00","0","6.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","MIA",,,
"10256",":stat_player_game_rec_adv","201909150rai","201909150rai_6","Damien Williams","W/WillDa05","3","10.4","20","6.7","0","","0.0","0","2","92.1","0","0","28","9.3","48","5","KAN",,,
"10257",":stat_player_game_rec_adv","201909150oti","201909150oti_5","Jack Doyle","D/DoylJa00","2","4.0","3","1.5","0","","0.0","0","1","86.8","0","0","18","9.0","21","3","IND",,,
"10258",":stat_player_game_rec_adv","201910140gnb","201910140gnb_10","Logan Thomas","T/ThomLo00","0","20.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","DET",,,
"10259",":stat_player_game_rec_adv","201910030sea","201910030sea_11","D.K. Metcalf","M/MetcDK00","2","18.3","44","22.0","0","","0.0","0","1","149.3","0","1","0","0.0","44","3","SEA",,,
