"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","year","_start","_end","_type"
"133643",":stat_player_game_def_adv","0","25","4","80.0%","0","36","0","96.7","5","4.8","11","9.0","7.2","202010040rai","202010040rai_16","Nevin Lawson","L/LawsNe00","0","0","0","0.0","5","0","0.0%","LVR","2020",,,
"133644",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_15","Jordan Phillips","P/PhilJo01","1","1","0","0.0","2","0","0.0%","ARI","2020",,,
"133645",":stat_player_game_def_adv","0","13","3","60.0%","0","28","0","75.4","5","16.6","15","9.3","5.6","202009270phi","202009270phi_4","William Jackson III","J/JackWi02","0","0","0","0.0","4","0","0.0%","CIN","2020",,,
"133646",":stat_player_game_def_adv","3","","0","0.0%","","","0","39.6","1","-1.0","","","0.0","202010180pit","202010180pit_27","Terrell Edmunds","E/EdmuTe00","0","0","0","0.0","2","0","0.0%","PIT","2020",,,
"133647",":stat_player_game_def_adv","0","7","1","100.0%","1","7","0","135.4","1","7.0","0","7.0","7.0","202010130oti","202010130oti_9","Micah Hyde","H/HydeMi00","0","0","0","0.0","4","0","0.0%","BUF","2020",,,
"133648",":stat_player_game_def_adv","0","16","4","100.0%","0","40","0","108.3","4","4.0","24","10.0","10.0","202010040rai","202010040rai_17","Trayvon Mullen","M/MullTr00","0","0","0","0.0","7","1","12.5%","LVR","2020",,,
"133649",":stat_player_game_def_adv","0","13","3","75.0%","0","20","1","45.8","4","7.3","7","6.7","5.0","202009270phi","202009270phi_5","LeShaun Sims","S/SimsLe00","0","0","0","0.0","2","0","0.0%","CIN","2020",,,
"133650",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_10","Jerry Hughes","H/HughJe99","2","2","0","0.0","2","0","0.0%","BUF","2020",,,
"133651",":stat_player_game_def_adv","3","45","4","80.0%","1","48","0","146.2","5","9.8","3","12.0","9.6","202010040rai","202010040rai_18","Lamarcus Joyner","J/JoynLa00","0","0","0","0.0","4","1","20.0%","LVR","2020",,,
"133652",":stat_player_game_def_adv","3","8","2","100.0%","0","15","1","58.3","2","4.0","7","7.5","7.5","202009270phi","202009270phi_6","Logan Wilson","W/WilsLo00","0","0","0","0.0","5","0","0.0%","CIN","2020",,,
"133653",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_11","Mario Addison","A/AddiMa00","1","0","1","0.0","3","0","0.0%","BUF","2020",,,
"133654",":stat_player_game_def_adv","0","104","9","90.0%","1","148","0","152.1","10","11.1","44","16.4","14.8","202010110nyj","202010110nyj_16","Lamar Jackson","J/JackLa02","0","0","0","0.0","6","0","0.0%","NYJ","2020",,,
"133655",":stat_player_game_def_adv","1","64","3","100.0%","0","69","0","118.7","3","21.3","5","23.0","23.0","202010040rai","202010040rai_19","Erik Harris","H/HarrEr00","0","0","0","0.0","9","0","0.0%","LVR","2020",,,
"133656",":stat_player_game_def_adv","0","6","2","66.7%","0","10","0","71.5","3","2.0","4","5.0","3.3","202009270phi","202009270phi_7","Jessie Bates III","B/BateJe00","0","0","0","0.0","7","0","0.0%","CIN","2020",,,
"133657",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_12","Quinton Jefferson","J/JeffQu00","1","0","1","0.0","4","1","20.0%","BUF","2020",,,
"133658",":stat_player_game_def_adv","5","33","4","100.0%","0","47","0","115.6","4","8.3","14","11.8","11.8","202010110nyj","202010110nyj_17","Marcus Maye","M/MayeMa00","1","1","0","0.0","4","0","0.0%","NYJ","2020",,,
"133659",":stat_player_game_def_adv","5","15","2","100.0%","0","22","0","112.5","2","7.5","7","11.0","11.0","202010040rai","202010040rai_20","Cory Littleton","L/LittCo01","0","0","0","0.0","7","2","22.2%","LVR","2020",,,
"133660",":stat_player_game_def_adv","3","15","2","50.0%","0","19","0","63.5","4","8.5","4","9.5","4.8","202009270phi","202009270phi_8","Vonn Bell","B/BellVo00","0","0","0","0.0","8","0","0.0%","CIN","2020",,,
"133661",":stat_player_game_def_adv","0","36","6","54.5%","0","49","2","26.5","11","7.6","13","8.2","4.5","202010130oti","202010130oti_13","Malcolm Butler","B/ButlMa01","0","0","0","0.0","7","1","12.5%","TEN","2020",,,
"133662",":stat_player_game_def_adv","0","39","4","66.7%","0","58","0","97.9","6","8.5","19","14.5","9.7","202010110nyj","202010110nyj_18","Pierre Desir","D/DesiPi00","0","0","0","0.0","12","0","0.0%","NYJ","2020",,,
"133663",":stat_player_game_def_adv","0","11","1","100.0%","0","12","0","116.7","1","11.0","1","12.0","12.0","202010040rai","202010040rai_21","Carl Nassib","N/NassCa00","2","1","1","0.0","2","1","33.3%","LVR","2020",,,
"133664",":stat_player_game_def_adv","0","49","2","50.0%","1","59","0","135.4","4","15.3","10","29.5","14.8","202009270phi","202009270phi_9","Darius Phillips","P/PhilDa02","0","0","0","0.0","4","0","0.0%","CIN","2020",,,
"133665",":stat_player_game_def_adv","1","25","5","83.3%","1","40","0","134.0","6","6.5","15","8.0","6.7","202010130oti","202010130oti_14","Chris Jackson","J/JackCh01","0","0","0","0.0","4","2","33.3%","TEN","2020",,,
"133666",":stat_player_game_def_adv","3","19","3","100.0%","0","45","1","79.2","3","6.3","26","15.0","15.0","202010110nyj","202010110nyj_19","Avery Williamson","W/WillAv00","0","0","0","0.0","8","0","0.0%","NYJ","2020",,,
"133667",":stat_player_game_def_adv","0","0","1","100.0%","0","5","0","87.5","1","0.0","5","5.0","5.0","202010040rai","202010040rai_22","Maurice Hurst Jr.","H/HursMa00","1","1","0","0.0","2","0","0.0%","LVR","2020",,,
"133668",":stat_player_game_def_adv","0","0","1","100.0%","0","7","0","95.8","1","0.0","7","7.0","7.0","202009270phi","202009270phi_10","Carlos Dunlap","D/DunlCa99","2","1","1","0.0","9","0","0.0%","CIN","2020",,,
"133669",":stat_player_game_def_adv","0","59","4","50.0%","0","60","0","75.0","8","10.5","1","15.0","7.5","202010130oti","202010130oti_15","Johnathan Joseph","J/JoseJo20","0","0","0","0.0","2","0","0.0%","TEN","2020",,,
"133670",":stat_player_game_def_adv","1","13","3","50.0%","0","38","0","70.1","6","7.2","25","12.7","6.3","202010110nyj","202010110nyj_20","Neville Hewitt","H/HewiNe00","0","0","0","0.0","10","1","9.1%","NYJ","2020",,,
"133671",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_11","Carl Lawson","L/LawsCa00","4","2","0","2.0","8","0","0.0%","CIN","2020",,,
"133672",":stat_player_game_def_adv","1","5","3","60.0%","0","30","0","77.1","5","8.8","25","10.0","6.0","202010130oti","202010130oti_16","Rashaan Evans","E/EvanRa01","0","0","0","0.0","8","0","0.0%","TEN","2020",,,
"133673",":stat_player_game_def_adv","0","2","1","100.0%","0","9","0","104.2","1","2.0","7","9.0","9.0","202010110nyj","202010110nyj_21","Jordan Jenkins","J/JenkJo01","1","1","0","0.0","3","2","40.0%","NYJ","2020",,,
"133674",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_12","Sam Hubbard","H/HubbSa00","3","1","1","1.0","4","3","42.9%","CIN","2020",,,
"133675",":stat_player_game_def_adv","0","9","1","100.0%","0","12","0","116.7","1","9.0","3","12.0","12.0","202010040rai","202010040rai_23","Keisean Nixon","N/NixoKe00","1","0","1","0.0","0","0","","LVR","2020",,,
"133676",":stat_player_game_def_adv","0","20","3","100.0%","0","22","0","97.2","3","6.7","2","7.3","7.3","202010130oti","202010130oti_17","David Long","L/LongDa04","0","0","0","0.0","4","0","0.0%","TEN","2020",,,
"133677",":stat_player_game_def_adv","0","23","1","33.3%","0","24","0","63.2","3","24.7","1","24.0","8.0","202010110nyj","202010110nyj_22","Bradley McDougald","M/McDoBr01","0","0","0","0.0","4","0","0.0%","NYJ","2020",,,
"133678",":stat_player_game_def_adv","3","","0","0.0%","","","0","39.6","3","16.7","","","0.0","202009270phi","202009270phi_13","Akeem Davis-Gaither","D/DaviAk01","0","0","0","0.0","2","0","0.0%","CIN","2020",,,
"133679",":stat_player_game_def_adv","0","32","1","33.3%","1","34","0","116.7","3","11.3","2","34.0","11.3","202010040rai","202010040rai_24","Amik Robertson","R/RobeAm00","0","0","0","0.0","2","0","0.0%","LVR","2020",,,
"133680",":stat_player_game_def_adv","0","-1","2","100.0%","0","3","0","79.2","2","-0.5","4","1.5","1.5","202010130oti","202010130oti_18","Harold Landry","L/LandHa00","1","0","0","1.0","3","1","25.0%","TEN","2020",,,
"133681",":stat_player_game_def_adv","2","4","1","33.3%","0","7","0","42.4","3","7.7","3","7.0","2.3","202010110nyj","202010110nyj_23","Brian Poole","P/PoolBr01","0","0","0","0.0","3","0","0.0%","NYJ","2020",,,
"133682",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_14","Christian Covington","C/CoviCh00","0","0","0","0.0","1","2","66.7%","CIN","2020",,,
"133683",":stat_player_game_def_adv","1","-2","1","25.0%","0","1","0","39.6","4","-0.3","3","1.0","0.3","202010040rai","202010040rai_25","Nick Kwiatkoski","K/KwiaNi00","0","0","0","0.0","3","0","0.0%","LVR","2020",,,
"133684",":stat_player_game_def_adv","0","14","2","100.0%","0","20","0","108.3","2","7.0","6","10.0","10.0","202010130oti","202010130oti_19","Kareem Orr","O/OrrxKa00","0","0","0","0.0","4","0","0.0%","TEN","2020",,,
"133685",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_24","John Franklin-Myers","F/FranJo02","2","1","0","1.0","4","0","0.0%","NYJ","2020",,,
"133686",":stat_player_game_def_adv","0","49","7","77.8%","0","58","0","93.5","9","7.4","9","8.3","6.4","202009270phi","202009270phi_15","Darius Slay","S/SlayDa00","0","0","0","0.0","7","1","12.5%","PHI","2020",,,
"133687",":stat_player_game_def_adv","0","-4","1","100.0%","0","9","0","104.2","1","-4.0","13","9.0","9.0","202010040rai","202010040rai_26","Clelin Ferrell","F/FerrCl00","0","0","0","0.0","1","0","0.0%","LVR","2020",,,
"133688",":stat_player_game_def_adv","0","36","2","100.0%","1","36","0","158.3","2","18.0","0","18.0","18.0","202010130oti","202010130oti_20","Tye Smith","S/SmitTy01","0","0","0","0.0","2","0","0.0%","TEN","2020",,,
"133689",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_25","Frankie Luvu","L/LuvuFr00","0","0","0","0.0","1","1","50.0%","NYJ","2020",,,
"133690",":stat_player_game_def_adv","9","6","5","100.0%","1","20","0","122.9","5","1.2","14","4.0","4.0","202009270phi","202009270phi_16","Jalen Mills","M/MillJa02","3","0","1","1.5","5","1","16.7%","PHI","2020",,,
"133691",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","-6.0","","","0.0","202010040rai","202010040rai_27","Johnathan Hankins","H/HankJo00","2","1","1","0.0","2","0","0.0%","LVR","2020",,,
"133692",":stat_player_game_def_adv","2","16","2","66.7%","0","16","0","79.9","3","8.7","0","8.0","5.3","202010130oti","202010130oti_21","Kenny Vaccaro","V/VaccKe00","0","0","0","0.0","4","0","0.0%","TEN","2020",,,
"133693",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_26","Tarell Basham","B/BashTa00","0","0","0","0.0","1","1","50.0%","NYJ","2020",,,
"133694",":stat_player_game_def_adv","1","29","4","80.0%","0","50","0","108.3","5","11.8","21","12.5","10.0","202009270phi","202009270phi_17","Avonte Maddox","M/MaddAv00","1","1","0","0.0","7","1","12.5%","PHI","2020",,,
"133695",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_28","Maxx Crosby","C/CrosMa00","1","0","0","1.0","1","0","0.0%","LVR","2020",,,
"133696",":stat_player_game_def_adv","2","15","2","66.7%","0","22","0","88.2","3","7.7","7","11.0","7.3","202010130oti","202010130oti_22","Jayon Brown","B/BrowJa06","0","0","0","0.0","5","1","16.7%","TEN","2020",,,
"133697",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_27","Quinnen Williams","W/WillQu00","0","0","0","0.0","3","2","40.0%","NYJ","2020",,,
"133698",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_29","Arden Key","K/KeyxAr00","1","0","1","0.0","1","0","0.0%","LVR","2020",,,
"133699",":stat_player_game_def_adv","2","29","4","100.0%","0","37","0","105.2","4","7.3","8","9.3","9.3","202009270phi","202009270phi_18","Nathan Gerry","G/GerrNa00","0","0","0","0.0","8","0","0.0%","PHI","2020",,,
"133700",":stat_player_game_def_adv","2","4","1","25.0%","0","6","0","39.6","4","19.8","2","6.0","1.5","202010130oti","202010130oti_23","Kevin Byard","B/ByarKe01","0","0","0","0.0","2","0","0.0%","TEN","2020",,,
"133701",":stat_player_game_def_adv","5","","0","0.0%","","","0","39.6","1","-2.0","","","0.0","202010040rai","202010040rai_30","Johnathan Abram","A/AbraJo01","1","0","1","0.0","3","0","0.0%","LVR","2020",,,
"133702",":stat_player_game_def_adv","4","34","4","66.7%","0","36","0","82.6","6","11.2","2","9.0","6.0","202009270phi","202009270phi_19","Cre'von LeBlanc","L/LeBlCr01","0","0","0","0.0","7","0","0.0%","PHI","2020",,,
"133703",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_24","Isaiah Mack","M/MackIs00","1","0","1","0.0","0","0","","TEN","2020",,,
"133704",":stat_player_game_def_adv","2","3","2","66.7%","0","23","0","89.6","3","6.3","20","11.5","7.7","202009270phi","202009270phi_20","Rodney McLeod","M/McLeRo00","0","0","0","0.0","5","0","0.0%","PHI","2020",,,
"133705",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_25","Jack Crawford","C/CrawJa00","1","0","1","0.0","1","1","50.0%","TEN","2020",,,
"133706",":stat_player_game_def_adv","0","8","1","50.0%","0","13","0","70.8","2","17.0","5","13.0","6.5","202009270phi","202009270phi_21","Nickell Robey-Coleman","R/RobeNi00","0","0","0","0.0","1","0","0.0%","PHI","2020",,,
"133707",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_26","DaQuan Jones","J/JoneDa04","0","0","0","0.0","2","1","33.3%","TEN","2020",,,
"133708",":stat_player_game_def_adv","3","18","1","50.0%","0","18","0","81.2","2","9.0","0","18.0","9.0","202009270phi","202009270phi_22","T.J. Edwards","E/EdwaTJ02","0","0","0","0.0","4","1","20.0%","PHI","2020",,,
"133709",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","3.0","","","0.0","202010130oti","202010130oti_27","William Compton","C/CompWi00","0","0","0","0.0","1","0","0.0%","TEN","2020",,,
"133710",":stat_player_game_def_adv","0","13","1","25.0%","1","15","0","82.3","4","16.5","2","15.0","3.8","202009270phi","202009270phi_23","Trevor Williams","W/WillTr05","0","0","0","0.0","3","0","0.0%","PHI","2020",,,
"133711",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010130oti","202010130oti_28","Vic Beasley","B/BeasVi00","0","0","0","0.0","1","1","50.0%","TEN","2020",,,
"133712",":stat_player_game_def_adv","0","0","1","100.0%","0","42","0","118.7","1","0.0","42","42.0","42.0","202009270phi","202009270phi_24","Duke Riley","R/RileDu00","0","0","0","0.0","1","0","0.0%","PHI","2020",,,
"133713",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_25","Malik Jackson","J/JackMa02","4","0","3","0.5","2","0","0.0%","PHI","2020",,,
"133714",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_26","Brandon Graham","G/GrahBr99","4","0","2","2.0","5","1","16.7%","PHI","2020",,,
"133715",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_27","Fletcher Cox","C/CoxxFl00","4","1","2","1.0","2","0","0.0%","PHI","2020",,,
"133716",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_28","Derek Barnett","B/BarnDe01","3","1","0","2.0","4","0","0.0%","PHI","2020",,,
"133717",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009270phi","202009270phi_29","Josh Sweat","S/SweaJo00","2","0","1","1.0","2","0","0.0%","PHI","2020",,,
"133718",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","13.0","","","0.0","202009270phi","202009270phi_30","Marcus Epps","E/EppsMa00","0","0","0","0.0","1","0","0.0%","PHI","2020",,,
"133719",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","202009270phi","202009270phi_31","Genard Avery","A/AverGe00","0","0","0","0.0","1","0","0.0%","PHI","2020",,,
"134489",":stat_player_game_def_adv","1","6","4","57.1%","0","19","0","62.2","7","6.4","13","4.8","2.7","202010250was","202010250was_1","Jourdan Lewis","L/LewiJo01","0","0","0","0.0","5","0","0.0%","DAL","2020",,,
"134495",":stat_player_game_def_adv","2","2","3","75.0%","0","11","0","77.1","4","4.5","9","3.7","2.8","202010250nyj","202010250nyj_1","Taron Johnson","J/JohnTa01","1","1","0","0.0","2","2","50.0%","BUF","2020",,,
"134502",":stat_player_game_def_adv","0","42","7","70.0%","1","91","0","131.7","10","8.7","49","13.0","9.1","202011080kan","202011080kan_1","Donte Jackson","J/JackDo02","0","0","0","0.0","2","4","66.7%","CAR","2020",,,
"134507",":stat_player_game_def_adv","3","12","3","100.0%","1","30","0","147.9","3","4.0","18","10.0","10.0","202010250was","202010250was_2","Jaylon Smith","S/SmitJa05","0","0","0","0.0","12","1","7.7%","DAL","2020",,,
"134510",":stat_player_game_def_adv","0","34","3","60.0%","0","43","1","48.3","5","11.2","9","14.3","8.6","202010250nyj","202010250nyj_2","Dane Jackson","J/JackDa02","0","0","0","0.0","3","0","0.0%","BUF","2020",,,
"134517",":stat_player_game_def_adv","0","41","3","75.0%","0","47","0","113.5","4","10.0","6","15.7","11.8","202010250was","202010250was_3","Anthony Brown","B/BrowAn02","0","0","0","0.0","3","0","0.0%","DAL","2020",,,
"134518",":stat_player_game_def_adv","1","26","2","66.7%","0","35","0","106.2","3","10.3","9","17.5","11.7","202010250nyj","202010250nyj_3","Tre'Davious White","W/WhitTr01","1","0","0","0.5","4","0","0.0%","BUF","2020",,,
"134523",":stat_player_game_def_adv","2","49","5","71.4%","1","55","0","133.9","7","15.6","6","11.0","7.9","202011080kan","202011080kan_2","Sam Franklin","F/FranSa00","1","0","0","1.0","7","2","22.2%","CAR","2020",,,
"134525",":stat_player_game_def_adv","0","61","7","58.3%","2","78","2","77.8","12","17.0","17","11.1","6.5","202011010phi","202011010phi_1","Trevon Diggs","D/DiggTr00","0","0","0","0.0","7","0","0.0%","DAL","2020",,,
"134531",":stat_player_game_def_adv","0","38","2","50.0%","1","57","0","135.4","4","13.8","19","28.5","14.3","202010250was","202010250was_4","Trevon Diggs","D/DiggTr00","0","0","0","0.0","2","1","33.3%","DAL","2020",,,
"134532",":stat_player_game_def_adv","1","21","4","100.0%","0","25","0","92.7","4","5.3","4","6.3","6.3","202011010phi","202011010phi_2","Donovan Wilson","W/WilsDo01","2","0","1","1.0","5","0","0.0%","DAL","2020",,,
"134534",":stat_player_game_def_adv","0","17","4","80.0%","0","48","0","106.7","5","4.6","31","12.0","9.6","202011150rai","202011150rai_1","A.J. Bouye","B/BouyA.00","0","0","0","0.0","6","1","14.3%","DEN","2020",,,
